npc	pattern	handler	branch	priority	guards	order	kind	a1	a2	a3	place	x	y	z	group
855959	LF5_NewSpecies_Wi_KJS	cycle	2	19	timer:1	1	skill	17366	0	0	MOST_HATED	0.0	0.0	0.0	0
855959	LF5_NewSpecies_Wi_KJS	cycle	3	18	chance:50|timer:2	0	arm	0	7000	0		0.0	0.0	0.0	0
855959	LF5_NewSpecies_Wi_KJS	cycle	3	18	chance:50|timer:2	1	skill	17366	0	0	ME	0.0	0.0	0.0	0
855959	LF5_NewSpecies_Wi_KJS	cycle	4	17	timer:2	0	arm	0	7000	0		0.0	0.0	0.0	0
855959	LF5_NewSpecies_Wi_KJS	cycle	4	17	timer:2	1	skill	17366	0	0	MOST_HATED	0.0	0.0	0.0	0
855959	LF5_NewSpecies_Wi_KJS	cycle	5	7	timer:3	0	arm	3	3000	0		0.0	0.0	0.0	0
855959	LF5_NewSpecies_Wi_KJS	on_enter_attack_state	0	90		0	arm	0	7000	0		0.0	0.0	0.0	0
855959	LF5_NewSpecies_Wi_KJS	on_enter_attack_state	0	90		1	arm	3	6000	0		0.0	0.0	0.0	0
855960	LF5_NewSpecies_Sum_KJS	cycle	0	20	timer:0	0	arm	0	7000	0		0.0	0.0	0.0	0
855960	LF5_NewSpecies_Sum_KJS	cycle	0	20	timer:0	1	skill	21300	0	0	MOST_HATED	0.0	0.0	0.0	0
855960	LF5_NewSpecies_Sum_KJS	on_enter_attack_state	0	90		0	arm	0	7000	0		0.0	0.0	0.0	0
855962	Britra_Fi_HpDrain	cycle	0	100	timer:0	0	arm	1	10000	0		0.0	0.0	0.0	0
855962	Britra_Fi_HpDrain	cycle	0	100	timer:0	1	skill	20703	0	0	MOST_HATED	0.0	0.0	0.0	0
855962	Britra_Fi_HpDrain	cycle	1	99	timer:1	0	arm	2	7000	0		0.0	0.0	0.0	0
855962	Britra_Fi_HpDrain	cycle	1	99	timer:1	1	skill	17294	0	0	MOST_HATED	0.0	0.0	0.0	0
855962	Britra_Fi_HpDrain	cycle	2	98	timer:2	0	arm	3	10000	0		0.0	0.0	0.0	0
855962	Britra_Fi_HpDrain	cycle	2	98	timer:2	1	skill	17294	0	0	MOST_HATED	0.0	0.0	0.0	0
855962	Britra_Fi_HpDrain	cycle	3	97	timer:3	0	arm	4	7000	0		0.0	0.0	0.0	0
855962	Britra_Fi_HpDrain	cycle	3	97	timer:3	1	skill	17294	0	0	MOST_HATED	0.0	0.0	0.0	0
855962	Britra_Fi_HpDrain	cycle	4	96	timer:4	0	arm	5	15000	0		0.0	0.0	0.0	0
855962	Britra_Fi_HpDrain	cycle	4	96	timer:4	1	skill	20703	0	0	MOST_HATED	0.0	0.0	0.0	0
855962	Britra_Fi_HpDrain	cycle	5	95	timer:5	0	arm	6	7000	0		0.0	0.0	0.0	0
855962	Britra_Fi_HpDrain	cycle	5	95	timer:5	1	skill	17294	0	0	MOST_HATED	0.0	0.0	0.0	0
855962	Britra_Fi_HpDrain	cycle	6	94	timer:6	0	arm	2	15000	0		0.0	0.0	0.0	0
855962	Britra_Fi_HpDrain	cycle	6	94	timer:6	1	skill	20703	0	0	MOST_HATED	0.0	0.0	0.0	0
855962	Britra_Fi_HpDrain	on_enter_attack_state	0	7		0	arm	0	7000	0		0.0	0.0	0.0	0
855962	Britra_Fi_HpDrain	on_enter_attack_state	0	7		1	skill	16517	0	0	ME	0.0	0.0	0.0	0
855963	LF5_NewSpecies_Fi_KJS	cycle	0	21	hp_below:50|timer:3|set_flag_var:0	0	skill	16634	0	0	ME	0.0	0.0	0.0	0
855963	LF5_NewSpecies_Fi_KJS	cycle	1	20	timer:0	0	arm	1	7000	0		0.0	0.0	0.0	0
855963	LF5_NewSpecies_Fi_KJS	cycle	1	20	timer:0	1	skill	16519	0	0	MOST_HATED	0.0	0.0	0.0	0
855963	LF5_NewSpecies_Fi_KJS	cycle	2	19	timer:1	0	arm	2	7000	0		0.0	0.0	0.0	0
855963	LF5_NewSpecies_Fi_KJS	cycle	2	19	timer:1	1	skill	16673	0	0	ME	0.0	0.0	0.0	0
855963	LF5_NewSpecies_Fi_KJS	cycle	3	18	chance:50|timer:2	0	arm	0	7000	0		0.0	0.0	0.0	0
855963	LF5_NewSpecies_Fi_KJS	cycle	3	18	chance:50|timer:2	1	skill	16519	0	0	MOST_HATED	0.0	0.0	0.0	0
855963	LF5_NewSpecies_Fi_KJS	cycle	4	17	timer:2	0	arm	0	7000	0		0.0	0.0	0.0	0
855963	LF5_NewSpecies_Fi_KJS	cycle	4	17	timer:2	1	skill	17083	0	0	MOST_HATED	0.0	0.0	0.0	0
855963	LF5_NewSpecies_Fi_KJS	cycle	5	7	timer:3	0	arm	3	3000	0		0.0	0.0	0.0	0
855963	LF5_NewSpecies_Fi_KJS	on_enter_attack_state	0	90		0	arm	0	7000	0		0.0	0.0	0.0	0
855963	LF5_NewSpecies_Fi_KJS	on_enter_attack_state	0	90		1	arm	3	6000	0		0.0	0.0	0.0	0
855963	LF5_NewSpecies_Fi_KJS	on_enter_attack_state	0	90		2	skill	17291	0	0	MOST_HATED	0.0	0.0	0.0	0
855965	LF5_NewSpecies_Pr_KJS	cycle	0	22	timer:3|hp_below:50|set_flag_var:0	0	skill	17361	0	0	ME	0.0	0.0	0.0	0
855965	LF5_NewSpecies_Pr_KJS	cycle	1	20	timer:0	0	arm	1	7000	0		0.0	0.0	0.0	0
855965	LF5_NewSpecies_Pr_KJS	cycle	1	20	timer:0	1	skill	16519	0	0	MOST_HATED	0.0	0.0	0.0	0
855965	LF5_NewSpecies_Pr_KJS	cycle	2	19	timer:1	0	arm	2	7000	0		0.0	0.0	0.0	0
855965	LF5_NewSpecies_Pr_KJS	cycle	2	19	timer:1	1	skill	20517	0	0	MOST_HATED	0.0	0.0	0.0	0
855965	LF5_NewSpecies_Pr_KJS	cycle	3	7	timer:3	0	arm	3	3000	0		0.0	0.0	0.0	0
855965	LF5_NewSpecies_Pr_KJS	on_enter_attack_state	0	90		0	arm	0	7000	0		0.0	0.0	0.0	0
855965	LF5_NewSpecies_Pr_KJS	on_enter_attack_state	0	90		1	arm	3	6000	0		0.0	0.0	0.0	0
855966	LF5_NewSpecies_Wi_KJS	cycle	0	22	timer:3|set_flag_var:0	0	arm	4	4000	0		0.0	0.0	0.0	0
855966	LF5_NewSpecies_Wi_KJS	cycle	0	22	timer:3|set_flag_var:0	1	broadcast	60004	10	0		0.0	0.0	0.0	0
855966	LF5_NewSpecies_Wi_KJS	cycle	1	20	timer:0	0	arm	1	7000	0		0.0	0.0	0.0	0
855966	LF5_NewSpecies_Wi_KJS	cycle	1	20	timer:0	1	skill	16571	0	0	MOST_HATED	0.0	0.0	0.0	0
855966	LF5_NewSpecies_Wi_KJS	cycle	2	19	timer:1	0	arm	2	7000	0		0.0	0.0	0.0	0
855966	LF5_NewSpecies_Wi_KJS	cycle	2	19	timer:1	1	skill	16577	0	0	MOST_HATED	0.0	0.0	0.0	0
855966	LF5_NewSpecies_Wi_KJS	cycle	3	18	chance:50|timer:2	0	arm	0	7000	0		0.0	0.0	0.0	0
855966	LF5_NewSpecies_Wi_KJS	cycle	3	18	chance:50|timer:2	1	skill	16577	0	0	ME	0.0	0.0	0.0	0
855966	LF5_NewSpecies_Wi_KJS	cycle	4	17	timer:2	0	arm	0	7000	0		0.0	0.0	0.0	0
855966	LF5_NewSpecies_Wi_KJS	cycle	4	17	timer:2	1	skill	16577	0	0	MOST_HATED	0.0	0.0	0.0	0
855966	LF5_NewSpecies_Wi_KJS	cycle	5	7	timer:3	0	arm	3	3000	0		0.0	0.0	0.0	0
855966	LF5_NewSpecies_Wi_KJS	on_enter_attack_state	0	90		0	arm	0	7000	0		0.0	0.0	0.0	0
855966	LF5_NewSpecies_Wi_KJS	on_enter_attack_state	0	90		1	arm	3	6000	0		0.0	0.0	0.0	0
855967	LF5_NewSpecies_Sum_KJS	cycle	0	20	timer:0	0	arm	0	7000	0		0.0	0.0	0.0	0
855967	LF5_NewSpecies_Sum_KJS	cycle	0	20	timer:0	1	skill	21300	0	0	MOST_HATED	0.0	0.0	0.0	0
855967	LF5_NewSpecies_Sum_KJS	on_enter_attack_state	0	90		0	arm	0	7000	0		0.0	0.0	0.0	0
855969	Station_Shu_KN	cycle	0	8	timer:0	0	arm	0	12000	0		0.0	0.0	0.0	0
855969	Station_Shu_KN	cycle	0	8	timer:0	1	skill	19489	0	0	MOST_HATED	0.0	0.0	0.0	0
855969	Station_Shu_KN	on_enter_attack_state	0	6		0	arm	0	12000	0		0.0	0.0	0.0	0
855970	IDStation_info_06	cycle	0	6	timer:0	0	skill	19497	0	0	MOST_HATED	0.0	0.0	0.0	0
855970	IDStation_info_06	on_enter_attack_state	0	7		0	arm	0	3000	0		0.0	0.0	0.0	0
856007	IDF5_U1_Vri_Def_Fi_65_Ae	cycle	0	40	timer:0|hp_below:35|set_flag_var:0	0	arm	0	5000	0		0.0	0.0	0.0	0
856007	IDF5_U1_Vri_Def_Fi_65_Ae	cycle	0	40	timer:0|hp_below:35|set_flag_var:0	1	skill	17305	0	0	MOST_HATED	0.0	0.0	0.0	0
856007	IDF5_U1_Vri_Def_Fi_65_Ae	cycle	1	33	timer:2	0	arm	1	10000	0		0.0	0.0	0.0	0
856007	IDF5_U1_Vri_Def_Fi_65_Ae	cycle	1	33	timer:2	1	skill	21284	0	0	ME	0.0	0.0	0.0	0
856007	IDF5_U1_Vri_Def_Fi_65_Ae	cycle	2	31	timer:1	0	arm	2	10000	0		0.0	0.0	0.0	0
856007	IDF5_U1_Vri_Def_Fi_65_Ae	cycle	2	31	timer:1	1	skill	17295	0	0	MOST_HATED	0.0	0.0	0.0	0
856007	IDF5_U1_Vri_Def_Fi_65_Ae	cycle	3	21	timer:0	0	arm	0	5000	0		0.0	0.0	0.0	0
856007	IDF5_U1_Vri_Def_Fi_65_Ae	on_enter_attack_state	0	7		0	arm	0	5000	0		0.0	0.0	0.0	0
856007	IDF5_U1_Vri_Def_Fi_65_Ae	on_enter_attack_state	0	7		1	arm	1	7000	0		0.0	0.0	0.0	0
856007	IDF5_U1_Vri_Def_Fi_65_Ae	on_enter_attack_state	0	7		2	skill	21284	0	0	ME	0.0	0.0	0.0	0
856008	IDF5_U1_Vri_Def_Ba_65_Ae	cycle	0	24	timer:4	0	arm	0	10000	0		0.0	0.0	0.0	0
856008	IDF5_U1_Vri_Def_Ba_65_Ae	cycle	0	24	timer:4	1	skill	20960	0	0	MOST_HATED	0.0	0.0	0.0	0
856008	IDF5_U1_Vri_Def_Ba_65_Ae	cycle	1	23	timer:3	0	arm	4	15000	0		0.0	0.0	0.0	0
856008	IDF5_U1_Vri_Def_Ba_65_Ae	cycle	1	23	timer:3	1	skill	20714	0	0	ME	0.0	0.0	0.0	0
856008	IDF5_U1_Vri_Def_Ba_65_Ae	cycle	2	22	timer:2	0	arm	3	15000	0		0.0	0.0	0.0	0
856008	IDF5_U1_Vri_Def_Ba_65_Ae	cycle	2	22	timer:2	1	skill	20959	0	0	MOST_HATED	0.0	0.0	0.0	0
856008	IDF5_U1_Vri_Def_Ba_65_Ae	cycle	3	21	timer:1	0	arm	2	10000	0		0.0	0.0	0.0	0
856008	IDF5_U1_Vri_Def_Ba_65_Ae	cycle	3	21	timer:1	1	skill	20960	0	0	MOST_HATED	0.0	0.0	0.0	0
856008	IDF5_U1_Vri_Def_Ba_65_Ae	cycle	4	20	timer:0	0	arm	1	5000	0		0.0	0.0	0.0	0
856008	IDF5_U1_Vri_Def_Ba_65_Ae	cycle	4	20	timer:0	1	skill	20715	0	0	ME	0.0	0.0	0.0	0
856008	IDF5_U1_Vri_Def_Ba_65_Ae	on_enter_attack_state	0	7		0	arm	0	10000	0		0.0	0.0	0.0	0
856008	IDF5_U1_Vri_Def_Ba_65_Ae	on_enter_attack_state	0	7		1	skill	20960	0	0	MOST_HATED	0.0	0.0	0.0	0
856010	IDF5_U1_Vri_Def_Pr_65_Ae	cycle	0	31	timer:0|hp_below:30|set_flag_var:1	0	arm	0	5000	0		0.0	0.0	0.0	0
856010	IDF5_U1_Vri_Def_Pr_65_Ae	cycle	0	31	timer:0|hp_below:30|set_flag_var:1	1	skill	17361	0	0	ME	0.0	0.0	0.0	0
856010	IDF5_U1_Vri_Def_Pr_65_Ae	cycle	1	30	timer:0|hp_below:50|set_flag_var:0	0	arm	0	5000	0		0.0	0.0	0.0	0
856010	IDF5_U1_Vri_Def_Pr_65_Ae	cycle	1	30	timer:0|hp_below:50|set_flag_var:0	1	skill	17361	0	0	ME	0.0	0.0	0.0	0
856010	IDF5_U1_Vri_Def_Pr_65_Ae	cycle	2	22	timer:2	0	arm	1	7000	0		0.0	0.0	0.0	0
856010	IDF5_U1_Vri_Def_Pr_65_Ae	cycle	2	22	timer:2	1	skill	17360	0	0	MOST_HATED	0.0	0.0	0.0	0
856010	IDF5_U1_Vri_Def_Pr_65_Ae	cycle	3	21	timer:1	0	arm	2	7000	0		0.0	0.0	0.0	0
856010	IDF5_U1_Vri_Def_Pr_65_Ae	cycle	3	21	timer:1	1	skill	17359	0	0	MOST_HATED	0.0	0.0	0.0	0
856010	IDF5_U1_Vri_Def_Pr_65_Ae	cycle	4	20	timer:0	0	arm	0	5000	0		0.0	0.0	0.0	0
856010	IDF5_U1_Vri_Def_Pr_65_Ae	on_enter_attack_state	0	7		0	arm	0	5000	0		0.0	0.0	0.0	0
856010	IDF5_U1_Vri_Def_Pr_65_Ae	on_enter_attack_state	0	7		1	arm	1	7000	0		0.0	0.0	0.0	0
856010	IDF5_U1_Vri_Def_Pr_65_Ae	on_enter_attack_state	0	7		2	skill	17359	0	0	MOST_HATED	0.0	0.0	0.0	0
856014	IDYun_info_05	cycle	0	7	timer:0	0	arm	0	7000	0		0.0	0.0	0.0	0
856014	IDYun_info_05	cycle	0	7	timer:0	1	skill	21909	0	0	MOST_HATED	0.0	0.0	0.0	0
856014	IDYun_info_05	on_enter_attack_state	0	7		0	arm	0	10000	0		0.0	0.0	0.0	0
856084	IDLDF5Re_Solo_Vritra43CU_DrakanFn	cycle	0	41	timer:2	0	arm	2	10000	0		0.0	0.0	0.0	0
856084	IDLDF5Re_Solo_Vritra43CU_DrakanFn	cycle	0	41	timer:2	1	skill	17294	0	0	MOST_HATED	0.0	0.0	0.0	0
856084	IDLDF5Re_Solo_Vritra43CU_DrakanFn	cycle	1	40	timer:0|hp_below:50|set_flag_var:0	0	arm	2	10000	0		0.0	0.0	0.0	0
856084	IDLDF5Re_Solo_Vritra43CU_DrakanFn	cycle	1	40	timer:0|hp_below:50|set_flag_var:0	1	skill	16517	0	0	ME	0.0	0.0	0.0	0
856084	IDLDF5Re_Solo_Vritra43CU_DrakanFn	cycle	2	31	timer:1|hp_between:52:99	0	arm	1	10000	0		0.0	0.0	0.0	0
856084	IDLDF5Re_Solo_Vritra43CU_DrakanFn	cycle	2	31	timer:1|hp_between:52:99	1	skill	17294	0	0	MOST_HATED	0.0	0.0	0.0	0
856084	IDLDF5Re_Solo_Vritra43CU_DrakanFn	cycle	3	20	timer:0	0	arm	0	5000	0		0.0	0.0	0.0	0
856084	IDLDF5Re_Solo_Vritra43CU_DrakanFn	on_enter_attack_state	0	80		0	arm	0	5000	0		0.0	0.0	0.0	0
856084	IDLDF5Re_Solo_Vritra43CU_DrakanFn	on_enter_attack_state	0	80		1	arm	1	5000	0		0.0	0.0	0.0	0
856085	IDLDF5Re_Solo_Vritra43IU_DrakanAn	cycle	0	41	timer:2	0	arm	2	10000	0		0.0	0.0	0.0	0
856085	IDLDF5Re_Solo_Vritra43IU_DrakanAn	cycle	0	41	timer:2	1	skill	17332	0	0	MOST_HATED	0.0	0.0	0.0	0
856085	IDLDF5Re_Solo_Vritra43IU_DrakanAn	cycle	1	40	timer:0|hp_below:50|set_flag_var:0	0	arm	2	10000	0		0.0	0.0	0.0	0
856085	IDLDF5Re_Solo_Vritra43IU_DrakanAn	cycle	1	40	timer:0|hp_below:50|set_flag_var:0	1	skill	21289	0	0	MOST_HATED	0.0	0.0	0.0	0
856085	IDLDF5Re_Solo_Vritra43IU_DrakanAn	cycle	1	40	timer:0|hp_below:50|set_flag_var:0	2	skill	17321	0	0	MOST_HATED	0.0	0.0	0.0	0
856085	IDLDF5Re_Solo_Vritra43IU_DrakanAn	cycle	2	31	timer:1|hp_between:52:99	0	arm	1	10000	0		0.0	0.0	0.0	0
856085	IDLDF5Re_Solo_Vritra43IU_DrakanAn	cycle	2	31	timer:1|hp_between:52:99	1	skill	17332	0	0	MOST_HATED	0.0	0.0	0.0	0
856085	IDLDF5Re_Solo_Vritra43IU_DrakanAn	cycle	3	20	timer:0	0	arm	0	5000	0		0.0	0.0	0.0	0
856085	IDLDF5Re_Solo_Vritra43IU_DrakanAn	on_enter_attack_state	0	80		0	arm	0	5000	0		0.0	0.0	0.0	0
856085	IDLDF5Re_Solo_Vritra43IU_DrakanAn	on_enter_attack_state	0	80		1	arm	1	5000	0		0.0	0.0	0.0	0
856093	IDF5_Mini_01_A_Prisoner_Boss_Wi	cycle	0	10	timer:0|hp_below:50|set_flag_var:0	0	arm	0	5000	0		0.0	0.0	0.0	0
856093	IDF5_Mini_01_A_Prisoner_Boss_Wi	cycle	0	10	timer:0|hp_below:50|set_flag_var:0	1	skill	19864	0	0	MOST_HATED	0.0	0.0	0.0	0
856093	IDF5_Mini_01_A_Prisoner_Boss_Wi	cycle	1	7	timer:1	0	arm	2	10000	0		0.0	0.0	0.0	0
856093	IDF5_Mini_01_A_Prisoner_Boss_Wi	cycle	1	7	timer:1	1	skill	16571	0	0	MOST_HATED	0.0	0.0	0.0	0
856093	IDF5_Mini_01_A_Prisoner_Boss_Wi	cycle	2	7	timer:2	0	arm	1	7000	0		0.0	0.0	0.0	0
856093	IDF5_Mini_01_A_Prisoner_Boss_Wi	cycle	2	7	timer:2	1	skill	16571	0	0	MOST_HATED	0.0	0.0	0.0	0
856093	IDF5_Mini_01_A_Prisoner_Boss_Wi	cycle	3	1	timer:0	0	arm	0	5000	0		0.0	0.0	0.0	0
856093	IDF5_Mini_01_A_Prisoner_Boss_Wi	on_enter_attack_state	0	7		0	arm	0	5000	0		0.0	0.0	0.0	0
856093	IDF5_Mini_01_A_Prisoner_Boss_Wi	on_enter_attack_state	0	7		1	arm	1	10000	0		0.0	0.0	0.0	0
856093	IDF5_Mini_01_A_Prisoner_Boss_Wi	on_enter_attack_state	0	7		2	skill	16571	0	0	MOST_HATED	0.0	0.0	0.0	0
856102	IDF5_Mini_01_B_Prisoner_Boss_Wi	cycle	0	11	timer:0|hp_below:25|set_flag_var:1	0	arm	0	5000	0		0.0	0.0	0.0	0
856102	IDF5_Mini_01_B_Prisoner_Boss_Wi	cycle	0	11	timer:0|hp_below:25|set_flag_var:1	1	skill	18801	0	0	MOST_HATED	0.0	0.0	0.0	0
856102	IDF5_Mini_01_B_Prisoner_Boss_Wi	cycle	1	10	timer:0|hp_below:75|set_flag_var:0	0	arm	0	5000	0		0.0	0.0	0.0	0
856102	IDF5_Mini_01_B_Prisoner_Boss_Wi	cycle	1	10	timer:0|hp_below:75|set_flag_var:0	1	skill	18801	0	0	MOST_HATED	0.0	0.0	0.0	0
856102	IDF5_Mini_01_B_Prisoner_Boss_Wi	cycle	2	7	timer:1	0	arm	2	10000	0		0.0	0.0	0.0	0
856102	IDF5_Mini_01_B_Prisoner_Boss_Wi	cycle	2	7	timer:1	1	skill	21300	0	0	MOST_HATED	0.0	0.0	0.0	0
856102	IDF5_Mini_01_B_Prisoner_Boss_Wi	cycle	3	7	timer:2	0	arm	1	7000	0		0.0	0.0	0.0	0
856102	IDF5_Mini_01_B_Prisoner_Boss_Wi	cycle	3	7	timer:2	1	skill	21300	0	0	MOST_HATED	0.0	0.0	0.0	0
856102	IDF5_Mini_01_B_Prisoner_Boss_Wi	cycle	4	1	timer:0	0	arm	0	5000	0		0.0	0.0	0.0	0
856102	IDF5_Mini_01_B_Prisoner_Boss_Wi	on_enter_attack_state	0	7		0	arm	0	5000	0		0.0	0.0	0.0	0
856102	IDF5_Mini_01_B_Prisoner_Boss_Wi	on_enter_attack_state	0	7		1	arm	1	10000	0		0.0	0.0	0.0	0
856104	IDF5_Mini_01_C_Killer_Fi	cycle	0	100	timer:0	0	arm	1	22000	0		0.0	0.0	0.0	0
856104	IDF5_Mini_01_C_Killer_Fi	cycle	0	100	timer:0	1	skill	21294	0	0	MOST_HATED	0.0	0.0	0.0	0
856104	IDF5_Mini_01_C_Killer_Fi	cycle	0	100	timer:0	2	skill	21297	0	0	MOST_HATED	0.0	0.0	0.0	0
856104	IDF5_Mini_01_C_Killer_Fi	cycle	1	99	timer:1	0	arm	2	10000	0		0.0	0.0	0.0	0
856104	IDF5_Mini_01_C_Killer_Fi	cycle	1	99	timer:1	1	skill	20648	0	0	MOST_HATED	0.0	0.0	0.0	0
856104	IDF5_Mini_01_C_Killer_Fi	cycle	2	98	timer:2	0	arm	3	13000	0		0.0	0.0	0.0	0
856104	IDF5_Mini_01_C_Killer_Fi	cycle	2	98	timer:2	1	skill	20704	0	0	MOST_HATED	0.0	0.0	0.0	0
856104	IDF5_Mini_01_C_Killer_Fi	cycle	3	97	timer:3	0	arm	4	10000	0		0.0	0.0	0.0	0
856104	IDF5_Mini_01_C_Killer_Fi	cycle	3	97	timer:3	1	skill	20648	0	0	MOST_HATED	0.0	0.0	0.0	0
856104	IDF5_Mini_01_C_Killer_Fi	cycle	4	96	timer:4	0	arm	0	7000	0		0.0	0.0	0.0	0
856104	IDF5_Mini_01_C_Killer_Fi	cycle	4	96	timer:4	1	skill	20704	0	0	MOST_HATED	0.0	0.0	0.0	0
856104	IDF5_Mini_01_C_Killer_Fi	on_enter_attack_state	0	7		0	arm	0	7000	0		0.0	0.0	0.0	0
856104	IDF5_Mini_01_C_Killer_Fi	on_enter_attack_state	0	7		1	skill	20648	0	0	MOST_HATED	0.0	0.0	0.0	0
856111	IDF5_Mini_01_C_Boss_Fi	cycle	0	11	timer:0|hp_below:25|set_flag_var:1	0	arm	0	5000	0		0.0	0.0	0.0	0
856111	IDF5_Mini_01_C_Boss_Fi	cycle	0	11	timer:0|hp_below:25|set_flag_var:1	1	skill	21207	0	0	MOST_HATED	0.0	0.0	0.0	0
856111	IDF5_Mini_01_C_Boss_Fi	cycle	1	10	timer:0|hp_below:75|set_flag_var:0	0	arm	0	5000	0		0.0	0.0	0.0	0
856111	IDF5_Mini_01_C_Boss_Fi	cycle	1	10	timer:0|hp_below:75|set_flag_var:0	1	skill	21207	0	0	MOST_HATED	0.0	0.0	0.0	0
856111	IDF5_Mini_01_C_Boss_Fi	cycle	2	7	timer:1	0	arm	2	10000	0		0.0	0.0	0.0	0
856111	IDF5_Mini_01_C_Boss_Fi	cycle	2	7	timer:1	1	skill	21418	0	0	MOST_HATED	0.0	0.0	0.0	0
856111	IDF5_Mini_01_C_Boss_Fi	cycle	3	7	timer:2	0	arm	1	7000	0		0.0	0.0	0.0	0
856111	IDF5_Mini_01_C_Boss_Fi	cycle	3	7	timer:2	1	skill	21418	0	0	MOST_HATED	0.0	0.0	0.0	0
856111	IDF5_Mini_01_C_Boss_Fi	cycle	4	1	timer:0	0	arm	0	5000	0		0.0	0.0	0.0	0
856111	IDF5_Mini_01_C_Boss_Fi	on_enter_attack_state	0	7		0	arm	0	5000	0		0.0	0.0	0.0	0
856111	IDF5_Mini_01_C_Boss_Fi	on_enter_attack_state	0	7		1	arm	1	10000	0		0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	cycle	0	12	timer:5|hp_below:49	0	arm	0	10000	0		0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	cycle	0	12	timer:5|hp_below:49	1	skill	21785	0	0	ME	0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	cycle	1	11	timer:4|hp_below:49	0	arm	5	13000	0		0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	cycle	1	11	timer:4|hp_below:49	1	skill	18770	0	0	ME	0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	cycle	1	11	timer:4|hp_below:49	2	skill	21784	0	0	MOST_HATED	0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	cycle	2	10	timer:3|hp_below:49	0	arm	4	10000	0		0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	cycle	2	10	timer:3|hp_below:49	1	skill	21301	0	0	MOST_HATED	0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	cycle	3	9	timer:2|hp_below:49	0	arm	3	11000	0		0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	cycle	3	9	timer:2|hp_below:49	1	skill	21786	0	0	ME	0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	cycle	4	8	timer:1|hp_below:49	0	arm	2	13000	0		0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	cycle	4	8	timer:1|hp_below:49	1	skill	18770	0	0	ME	0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	cycle	4	8	timer:1|hp_below:49	2	skill	21784	0	0	MOST_HATED	0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	cycle	5	7	timer:0|hp_below:49	0	arm	1	10000	0		0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	cycle	5	7	timer:0|hp_below:49	1	skill	21785	0	0	ME	0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	cycle	6	6	timer:4|hp_between:51:99	0	arm	0	10000	0		0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	cycle	6	6	timer:4|hp_between:51:99	1	skill	21785	0	0	ME	0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	cycle	7	5	timer:3|hp_between:51:99	0	arm	4	11000	0		0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	cycle	7	5	timer:3|hp_between:51:99	1	skill	21301	0	0	MOST_HATED	0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	cycle	8	4	timer:2|hp_between:51:99	0	arm	3	13000	0		0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	cycle	8	4	timer:2|hp_between:51:99	1	skill	18770	0	0	ME	0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	cycle	8	4	timer:2|hp_between:51:99	2	skill	21786	0	0	MOST_HATED	0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	cycle	9	3	timer:1|hp_between:51:99	0	arm	2	11000	0		0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	cycle	9	3	timer:1|hp_between:51:99	1	skill	21301	0	0	MOST_HATED	0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	cycle	10	2	timer:0|hp_between:51:99	0	arm	1	10000	0		0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	cycle	10	2	timer:0|hp_between:51:99	1	skill	21300	0	0	MOST_HATED	0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	cycle	11	1	timer:0	0	arm	0	6000	0		0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	on_enter_attack_state	0	7		0	arm	0	8000	0		0.0	0.0	0.0	0
856296	F4_Rotation_Force_Monster	on_enter_attack_state	0	7		1	skill	16669	0	0	ME	0.0	0.0	0.0	0
856395	IDF5_U1_Vri_Def_Pr_65_Ae	cycle	0	31	timer:0|hp_below:30|set_flag_var:1	0	arm	0	5000	0		0.0	0.0	0.0	0
856395	IDF5_U1_Vri_Def_Pr_65_Ae	cycle	0	31	timer:0|hp_below:30|set_flag_var:1	1	skill	17361	0	0	ME	0.0	0.0	0.0	0
856395	IDF5_U1_Vri_Def_Pr_65_Ae	cycle	1	30	timer:0|hp_below:50|set_flag_var:0	0	arm	0	5000	0		0.0	0.0	0.0	0
