uses	world	expression
1	idldf5b_td	Fire02_12 == 1
1	dc1	GAB1_DARK_TELEPORTER_IN_PEACE_10111 == 1
1	dc1	GAB1_DARK_TELEPORTER_IN_PEACE_10211 == 1
1	dc1	GAB1_DARK_TELEPORTER_IN_PEACE_10311 == 1
1	dc1	GAB1_DARK_TELEPORTER_IN_PEACE_10411 == 1
1	lc1	GAB1_LIGHT_TELEPORTER_IN_PEACE_10111 == 1
1	lc1	GAB1_LIGHT_TELEPORTER_IN_PEACE_10211 == 1
1	lc1	GAB1_LIGHT_TELEPORTER_IN_PEACE_10311 == 1
1	lc1	GAB1_LIGHT_TELEPORTER_IN_PEACE_10411 == 1
1	idtiamat_1	GARNON_SPAWN == 1
1	idvritra_base	GATECONTROL_B1 <= 1
1	ldf5_fortress	GH_Shield_On01 == 1
1	ldf5_fortress	GH_Shield_On02 == 1
1	ldf5_fortress	GH_Shield_On03 == 1
1	IDSeal	GUARDIAN_1 == 1
1	IDSeal	GUARDIAN_1 == 2
1	IDSeal	GUARDIAN_2 == 1
1	IDSeal	GUARDIAN_2 == 2
1	IDSeal	GUARDIAN_3 == 1
1	IDSeal	GUARDIAN_3 == 2
1	IDSeal	GUARDIAN_4 == 1
1	IDSeal	GUARDIAN_4 == 2
1	IDSeal	GUARDIAN_CHIEF == 1
1	IDSeal	GUARDIAN_CHIEF == 2
1	IDSeal	GUARDIAN_CHIEF == 3
1	IDSeal	GUARDIAN_CHIEF == 4
1	IDSeal	GUARDIAN_TIMER == 1
1	IDEvent_def	HealTower == 2
1	IDEvent_def	HealTower == 3
1	IDEvent_def	HealTower == 4
1	IDEvent_def	HealTower == 5
1	IDLDF5_Under_01_War	HeroDark_05_01 >= 1
1	IDLDF5_Under_01_War	HeroDark_05_02 >= 1
1	IDLDF5_Under_01_War	HeroDark_05_03 >= 1
1	IDLDF5_Under_01_War	HeroDark_05_04 >= 1
1	IDLDF5_Under_01_War	HeroDark_10_01 >= 1
1	IDLDF5_Under_01_War	HeroDark_10_02 >= 1
1	IDLDF5_Under_01_War	HeroDark_10_03 >= 1
1	IDLDF5_Under_01_War	HeroDark_10_04 >= 1
1	IDLDF5_Under_01_War	HeroDark_Last_01 >= 1
1	IDLDF5_Under_01_War	HeroDark_Last_02 >= 1
1	IDLDF5_Under_01_War	HeroDark_Last_03 >= 1
1	IDLDF5_Under_01_War	HeroDark_Last_04 >= 1
1	IDLDF5_Under_01_War	HeroLight_05_01 >= 1
1	IDLDF5_Under_01_War	HeroLight_05_02 >= 1
1	IDLDF5_Under_01_War	HeroLight_05_03 >= 1
1	IDLDF5_Under_01_War	HeroLight_05_04 >= 1
1	IDLDF5_Under_01_War	HeroLight_10_01 >= 1
1	IDLDF5_Under_01_War	HeroLight_10_02 >= 1
1	IDLDF5_Under_01_War	HeroLight_10_03 >= 1
1	IDLDF5_Under_01_War	HeroLight_10_04 >= 1
1	IDLDF5_Under_01_War	HeroLight_Last_01 >= 1
1	IDLDF5_Under_01_War	HeroLight_Last_02 >= 1
1	IDLDF5_Under_01_War	HeroLight_Last_03 >= 1
1	IDLDF5_Under_01_War	HeroLight_Last_04 >= 1
1	IDTemple_Up	IDCT_Boss_Spectre_noShown1 == 3
1	IDDF2_Dflame_Event	IDDF2_Dflame_Event_Reward == 0
1	idelim	IDElim_1F_BossRush == 1
1	idelim	IDElim_1F_NoshowNPC == 1
1	idelim	IDElim_2F_Wind == 1
1	idelim	IDElim_3F_Boss == 1
1	idelim	IDElim_3F_Boss == 2
1	idelim	IDElim_3F_Heal_Plant_Giant == 50
1	idf4re_drana	IDF4Re_Dra_02_Boss_Kill == 1
1	idf4re_drana	IDF4Re_Dra_02_KeyNamed_Kill == 3
1	IDLuna_def	IDLUNA_DEF_END==1
1	IDLuna_def	IDLUNA_DEF_PHASE_1>=300
1	IDLuna_def	IDLUNA_DEF_PHASE_2==1
1	IDLuna_def	IDLUNA_DEF_PHASE_2>=300
1	IDLuna_def	IDLUNA_DEF_PHASE_3==1
1	IDLuna_def	IDLUNA_DEF_PHASE_3>=450
1	IDLuna_def	IDLUNA_DEF_PHASE_4==1
1	IDLuna_def	IDLUNA_DEF_PHASE_4>=2
1	idshulackship_02_party	IDRose_3F_Nmd == 1
1	idshulackship_02_party	IDRose_3F_Nmd == 2
1	idshulackship_02_party	IDRose_3F_Nmd == 3
1	idshulackship_02_party	IDRose_3F_Nmd == 4
1	idshulackship	IDSHULACKSHIP_PH_KILL == 1
1	idtiamat_1	IDTIAMAT_REAL_COLLISION == 1
1	idtiamat_1	IDTIAMAT_TELEPORT_S1_1 == 1
1	idtiamat_1	IDTIAMAT_TELEPORT_S1_2 == 1
1	idtiamat_1	IDTIAMAT_TELEPORT_S1_3 == 1
1	idtiamat_1	IDTIAMAT_WAVE1 == 1
1	idtiamat_1	IDTIAMAT_WAVE2 == 1
1	idtiamat_1	IDTIAMAT_WAVE3 == 1
1	IDSeal	IMMORTAL_TIMER == 1
1	idvritra_base	ITEMNAMED_SUM >=1
1	IDLDF5_Under_01_War	Item_1 == 1
1	IDLDF5_Under_01_War	Item_2 == 1
1	idtiamat_1	KAHRUN_TALK == 1
1	idtiamat_1	KAHRUN_TALK == 2
1	ldf5_under	LDF5_under_Legend_Q01 == 1
1	ldf5_under	LDF5_under_Legend_Q02 == 1
1	IDLuna_siege	LEFT_BOMB_SPAWN==1
1	IDSeal	LEVEL_CHECK_1 == 1
1	IDSeal	LEVEL_CHECK_1 == 10
1	IDSeal	LEVEL_CHECK_2 == 10
1	IDSeal	LEVEL_CHECK_3 == 10
1	lf2	LF2_1_Killer==1
1	lf2	LF2_2_Killer==1
1	lf3	LF3_1_Killer==1
1	lf3	LF3_2_Killer==1
1	idkamar	L_0 == 1
1	idkamar	L_160 == 1
1	idkamar	L_205 == 1
1	idkamar	L_25 == 1
1	ldf5_fortress	Li_heal01 == 1
1	ldf5_fortress	Li_heal01 == 2
1	ldf5_fortress	Li_heal01 == 3
1	iddreadgion_02	Light_A_On == 1
1	iddreadgion_02	Light_B_On == 1
1	idtiamat_1	MURUGAN_SPAWN == 3
1	idtiamat_1	MURUGAN_SPAWN == 4
1	idtiamat_1	NAMED_KILL == 1
1	idtiamat_1	NAMED_KILL == 2
1	idtiamat_1	NAMED_KILL == 3
1	idtiamat_1	NAMED_KILL == 4
1	idtiamat_1	NAMED_KILL == 5
1	idtiamat_1	NAMED_KILL == 6
1	idtiamat_1	NAMED_KILL == 7
1	idvritra_base	OBJ_GATE_SELECTION == 1
1	IDLDF5_Fortress_War	OperCompleted_Da_01 >= 7
1	IDLDF5_Fortress_War	OperCompleted_Da_02 >= 7
1	IDLDF5_Fortress_War	OperCompleted_Da_03 >= 7
1	IDLDF5_Fortress_War	OperCompleted_Da_04 >= 7
1	IDLDF5_Fortress_War	OperCompleted_Li_01 >= 7
1	IDLDF5_Fortress_War	OperCompleted_Li_02 >= 7
1	IDLDF5_Fortress_War	OperCompleted_Li_03 >= 7
1	IDLDF5_Fortress_War	OperCompleted_Li_04 >= 7
1	IDSeal	PLAY_LEVEL == 2
1	IDSeal	PLAY_LEVEL == 3
1	IDSeal	PORTALBREATH == 1
1	IDSeal	PORTALBREATH == 2
1	IDLDF5_Under_02_E	Pr_reset01 == 3
1	IDLuna_siege	QUEST_SPAWN_01==1
1	IDLuna_siege	QUEST_SPAWN_02==1
1	IDLuna_siege	QUEST_SPAWN_03==1
1	IDLuna_siege	QUEST_SPAWN_04==1
1	IDLuna_siege	QUEST_SPAWN_05==1
1	IDLuna_siege	QUEST_SPAWN_06==1
1	IDLuna_siege	QUEST_SPAWN_07==1
1	df6	QuestNpc_Sun_Dark_To_Light == 1
1	IDLuna_siege	REPEAT_SPAWN==1
1	idldf5b_td	Race_01 == 1
1	idldf5b_td	Race_01 == 2
1	idldf5b_td	Race_02 == 1
1	idldf5b_td	Race_02 == 2
1	idldf5b_td	Race_03 == 1
1	idldf5b_td	Race_03 == 2
1	idldf5b_td	Race_04 == 1
1	idldf5b_td	Race_04 == 2
1	idldf5b_td	Race_05 == 1
1	idldf5b_td	Race_05 == 2
1	idldf5b_td	Race_06 == 1
1	idldf5b_td	Race_06 == 2
1	idldf5b_td	Race_07 == 1
1	idldf5b_td	Race_07 == 2
1	idldf5b_td	Race_08 == 1
1	idldf5b_td	Race_08 == 2
1	idldf5b_td	Race_09 == 1
1	idldf5b_td	Race_09 == 2
1	idldf5b_td	Race_10 == 1
1	idldf5b_td	Race_10 == 2
1	idldf5b_td	Race_11 == 1
1	idldf5b_td	Race_11 == 2
1	idldf5b_td	Race_12 == 1
1	idldf5b_td	Race_12 == 2
1	ab1	Ramiren_Nmd >= 10
1	ab1	Ramiren_Nmd_Dr_1 >= 1
1	ab1	Ramiren_Nmd_Dr_2 >= 1
1	ab1	Ramiren_Nmd_Dr_3 >= 1
1	ab1	Ramiren_Nmd_Dr_4 >= 1
1	ab1	Ramiren_Nmd_Dr_5 >= 1
1	ab1	Ramiren_Nmd_Dr_6 >= 1
1	IDLDF5_Under_01_War	RewardDark_1_1_10 == 1
1	IDLDF5_Under_01_War	RewardDark_1_1_15 == 1
1	IDLDF5_Under_01_War	RewardDark_1_2_05 == 1
1	IDLDF5_Under_01_War	RewardDark_1_2_15 == 1
1	IDLDF5_Under_01_War	RewardDark_1_3_05 == 1
1	IDLDF5_Under_01_War	RewardDark_1_3_15 == 1
1	IDLDF5_Under_01_War	RewardDark_1_4_10 == 1
1	IDLDF5_Under_01_War	RewardDark_1_4_15 == 1
1	IDLDF5_Under_01_War	RewardDrakan_1_1_10 == 1
1	IDLDF5_Under_01_War	RewardDrakan_1_1_15 == 1
1	IDLDF5_Under_01_War	RewardDrakan_1_2_05 == 1
1	IDLDF5_Under_01_War	RewardDrakan_1_2_15 == 1
1	IDLDF5_Under_01_War	RewardDrakan_1_3_05 == 1
1	IDLDF5_Under_01_War	RewardDrakan_1_3_15 == 1
1	IDLDF5_Under_01_War	RewardDrakan_1_4_10 == 1
1	IDLDF5_Under_01_War	RewardDrakan_1_4_15 == 1
1	IDLDF5_Under_01_War	RewardLight_1_1_10 == 1
1	IDLDF5_Under_01_War	RewardLight_1_1_15 == 1
1	IDLDF5_Under_01_War	RewardLight_1_2_05 == 1
1	IDLDF5_Under_01_War	RewardLight_1_2_15 == 1
1	IDLDF5_Under_01_War	RewardLight_1_3_05 == 1
1	IDLDF5_Under_01_War	RewardLight_1_3_15 == 1
1	IDLDF5_Under_01_War	RewardLight_1_4_10 == 1
1	IDLDF5_Under_01_War	RewardLight_1_4_15 == 1
1	IDLuna_siege	Reward_Treasure_02==1
1	IDLuna_siege	Rolling_Golem_04==1
1	IDEternity_Q	SCENE < 10
1	IDEternity_Q	SCENE < 11
1	IDEternity_Q	SCENE < 13
1	IDEternity_Q	SCENE < 4
1	IDEternity_Q	SCENE < 8
1	IDEternity_Q	SCENE < 9
1	IDSeal_Q	SCENE == 14
1	IDEternity_Q	SCENE == 2
1	IDEternity_Q	SCENE == 4
1	IDSeal_Q	SCENE == 5
1	IDEternity_Q	SCENE >= 10
1	IDEternity_Q	SCENE >= 13
1	IDEternity_Q	SCENE >= 8
1	idarena	STAGE10_OVER >= 1
1	idarena	STAGE10_START >= 1
1	idarena	STAGE1_OVER >= 1
1	idarena_solo	STAGE1_OVER>=1
1	idarena	STAGE2_OVER >= 1
1	idarena_solo	STAGE2_OVER>=1
1	idarena_solo	STAGE2_START>=1
1	idarena_solo	STAGE3_OVER>=1
1	idarena_solo	STAGE3_START>=1
1	idarena	STAGE4_OVER >= 1
1	idarena	STAGE5_OVER >= 1
1	idarena_solo	STAGE5_OVER>=1
1	idarena	STAGE5_START >= 1
1	idarena_solo	STAGE5_START>=1
1	idarena	STAGE6_OVER >= 1
1	idarena	STAGE6_START >= 1
1	idarena_solo	STAGE6_START>=1
1	idarena	STAGE7_OVER >= 1
1	idarena	STAGE7_START >= 1
1	idarena	STAGE8_OVER >= 1
1	idarena	STAGE8_START >= 1
1	idarena	STAGE9_OVER >= 1
1	idarena	STAGE9_START >= 1
1	idtiamat_1	SURAMA_SPAWN == 1
1	idtiamat_1	SURAMA_SPAWN == 2
1	idldf5re_test	SpawnPointGrouptest3 == 1
1	IDLDF5_Fortress_War	SubFX_Da_01_a == 1
1	IDLDF5_Fortress_War	SubFX_Da_01_b == 1
1	IDLDF5_Fortress_War	SubFX_Da_01_c == 1
1	IDLDF5_Fortress_War	SubFX_Da_01_d == 1
1	IDLDF5_Fortress_War	SubFX_Da_02_a == 1
1	IDLDF5_Fortress_War	SubFX_Da_02_b == 1
1	IDLDF5_Fortress_War	SubFX_Da_02_c == 1
1	IDLDF5_Fortress_War	SubFX_Da_02_d == 1
1	IDLDF5_Fortress_War	SubFX_Da_03_a == 1
1	IDLDF5_Fortress_War	SubFX_Da_03_b == 1
1	IDLDF5_Fortress_War	SubFX_Da_03_c == 1
1	IDLDF5_Fortress_War	SubFX_Da_03_d == 1
1	IDLDF5_Fortress_War	SubFX_Da_04_a == 1
1	IDLDF5_Fortress_War	SubFX_Da_04_b == 1
1	IDLDF5_Fortress_War	SubFX_Da_04_c == 1
1	IDLDF5_Fortress_War	SubFX_Da_04_d == 1
1	IDLDF5_Fortress_War	SubFX_Li_01_a == 1
1	IDLDF5_Fortress_War	SubFX_Li_01_b == 1
1	IDLDF5_Fortress_War	SubFX_Li_01_c == 1
1	IDLDF5_Fortress_War	SubFX_Li_01_d == 1
1	IDLDF5_Fortress_War	SubFX_Li_02_a == 1
1	IDLDF5_Fortress_War	SubFX_Li_02_b == 1
1	IDLDF5_Fortress_War	SubFX_Li_02_c == 1
1	IDLDF5_Fortress_War	SubFX_Li_02_d == 1
1	IDLDF5_Fortress_War	SubFX_Li_03_a == 1
1	IDLDF5_Fortress_War	SubFX_Li_03_b == 1
1	IDLDF5_Fortress_War	SubFX_Li_03_c == 1
1	IDLDF5_Fortress_War	SubFX_Li_03_d == 1
1	IDLDF5_Fortress_War	SubFX_Li_04_a == 1
1	IDLDF5_Fortress_War	SubFX_Li_04_b == 1
1	IDLDF5_Fortress_War	SubFX_Li_04_c == 1
1	IDLDF5_Fortress_War	SubFX_Li_04_d == 1
1	IDDreadgion_04	Surkana_8 >= 4
1	idtiamat_1	TAHABATA_TREASUREBOX == 1
1	GAb1_Sub	TANK_A_KILLER == 1
1	GAb1_Sub	TANK_B_KILLER == 1
1	GAb1_Sub	TANK_C_KILLER == 1
1	GAb1_Sub	TANK_D_KILLER == 1
1	idab1_dreadgion	TELEPORT_1_DESTROYED == 1
1	idab1_dreadgion	TELEPORT_2_DESTROYED == 1
1	idab1_dreadgion	TELEPORT_3_DESTROYED == 1
1	iddreadgion_02	TELEPORT_4_DESTROYED == 1
1	iddreadgion_02	TELEPORT_5_DESTROYED == 1
1	iddreadgion_02	TELEPORT_D_DESTROYED == 1
1	iddreadgion_02	TELEPORT_L_DESTROYED == 1
1	IDEvent_def	TIMEATTACK_PLAY_START == 1
1	idf5_td_war	TIME_05 == 1
1	idf5_td_war	TIME_10 == 1
1	idf5_td_war	TIME_15 == 1
1	idf5_td_war	TIME_20 == 1
1	idf5_td_war	TIME_25 == 1
1	idf5_td_war	TIME_30 == 1
1	idf5_td_war	TIME_35 == 1
1	IDSeal	TWIN_M == 1
1	IDSeal	TWIN_M == 2
1	IDSeal	TWIN_M == 4
1	IDSeal	TWIN_M == 5
1	IDSeal	TWIN_P == 1
1	IDSeal	TWIN_P == 2
1	IDSeal	TWIN_P == 4
1	IDSeal	TWIN_P == 5
1	IDSeal	TWIN_RESURRECT == 1
1	IDLuna_siege	Teleport_Stage2==1
1	idldf5b_td	TimeWave_Down >= 1
1	idldf5b_td	TimeWave_Down >= 10
1	idldf5b_td	TimeWave_Down >= 11
1	idldf5b_td	TimeWave_Down >= 12
1	idldf5b_td	TimeWave_Down >= 2
1	idldf5b_td	TimeWave_Down >= 3
1	idldf5b_td	TimeWave_Down >= 4
1	idldf5b_td	TimeWave_Down >= 5
1	idldf5b_td	TimeWave_Down >= 6
1	idldf5b_td	TimeWave_Down >= 9
1	idldf5b_td	Time_01 == 1
1	idldf5b_td	Time_02 == 1
1	IDEternity_03	UI_Gauge_01 >= 101
1	IDSeal_Q	VRITRA == 1
1	IDSeal_Q	VRITRA == 3
1	IDSeal	VRITRA_SUM_01 == 1
1	IDSeal	VRITRA_SUM_01 == 3
1	IDSeal	VRITRA_SUM_02 == 1
1	IDSeal	VRITRA_SUM_02 == 2
1	IDSeal	VRITRA_SUM_02 == 3
1	IDSeal	VRITRA_SUM_03 == 1
1	IDSeal	VRITRA_SUM_03 == 3
1	IDSeal	VRITRA_SUM_TIMER == 1
1	IDSeal	VRITRA_SUM_TIMER == 2
1	IDSeal	VRITRA_SUM_TIMER == 3
1	IDSeal	VRITRA_TIMER == 1
1	IDSeal	VRITRA_TIMER == 2
1	IDSeal	VRITRA_TIMER == 3
1	IDSeal	VRITRA_TIMER_2 < 20
1	IDSeal	VRITRA_TIMER_2 < 21
1	IDSeal	VRITRA_TIMER_2 == 5
1	IDSeal	WAKE_TIMER == 1
1	IDSeal	WAKE_TIMER == 2
1	IDSeal	WAKE_TIMER == 3
1	IDSeal	WAKE_TIMER == 4
1	IDSeal_Q	WAVE_LEADER == 5
1	ldf5a	WORLDRAID_04 == 0
1	idldf5b_td	Wave_01_Boss == 3
1	idldf5b_td	Wave_02_Boss == 3
1	idldf5b_td	Wave_03_Boss == 3
1	idldf5b_td	Wave_04_Boss == 5
1	IDEvent_def	Wave_2_Start == 1
1	IDEvent_def	Wave_3_Start == 1
1	IDRaksha_solo	Wave_A_01_Clear >= 15
1	IDRaksha_solo	Wave_A_Clear == 1
1	IDRaksha_solo	Wave_A_Clear >= 1
1	IDRaksha_solo	Wave_B_01_Clear == 15
1	IDRaksha_solo	Wave_B_01_Clear >= 15
1	IDRaksha_solo	Wave_B_04_Clear >= 15
1	IDRaksha_solo	Wave_C_02_Clear >= 15
1	IDRaksha_solo	Wave_C_02_Clear >= 23
1	IDRaksha_solo	Wave_C_02_Clear >= 28
1	IDRaksha_solo	Wave_C_Clear >= 15
1	IDRaksha_solo	Wave_C_Clear >= 23
1	IDRaksha_solo	Wave_Dark==1
1	IDRaksha_solo	Wave_Light==1
1	idldf5b_td	Wave_Z2_S1 == 1
1	idldf5b_td	Wave_Z2_S2_02 == 1
1	ab1	WorldRaid_Ab1_03_A == 1
1	ab1	WorldRaid_Ab1_05_B == 1
1	ab1	WorldRaid_Ab1_07_A == 1
1	ab1	WorldRaid_Ab1_15_A == 1
1	ab1	WorldRaid_Ab1_17_B == 1
1	ab1	WorldRaid_Ab1_19_A == 1
1	ab1	WorldRaid_Ab1_23_A == 1
1	ab1	WorldRaid_Ab1_27_A == 1
1	ab1	WorldRaid_Ab1_All_A == 1
1	ab1	WorldRaid_Ab1_Mon_18 == 1
1	ab1	WorldRaid_Ab1_SP_All_A == 1
1	ab1	WorldRaid_Ab1_Thu_18 == 1
1	ab1	WorldRaid_Ab1_Tue_18 == 1
1	ab1	WorldRaid_Ab1_Wed_18 == 1
1	df1a	WorldRaid_DF1a_SP_All == 1
1	df2a	WorldRaid_DF2a_SP_All == 1
1	df3	WorldRaid_DF3_SP_All == 1
1	df5	WorldRaid_DF5_All == 1
1	df1a	WorldRaid_Df1a_All == 1
1	df2a	WorldRaid_Df2a_All == 1
1	df3	WorldRaid_Df3_All == 1
1	lf1a	WorldRaid_LF1a_SP_All == 1
1	lf2	WorldRaid_LF2_SP_All == 1
1	lf2a	WorldRaid_LF2a_SP_All == 1
1	LF5	WorldRaid_LF5_All == 1
1	lf1a	WorldRaid_Lf1a_All == 1
1	lf2	WorldRaid_Lf2_All == 1
1	lf2a	WorldRaid_Lf2a_All == 1
1	LDF4_Advance	WorldRaid_ldf4_advance_All_A_11 == 1
1	ldf5_fortress	WorldRaid_ldf5_fortress_All_A_11 == 1
1	ldf5b	WorldRaid_underpass_0020 == 1
1	ldf5b	WorldRaid_underpass_0021 == 1
1	ldf5b	WorldRaid_underpass_0022 == 1
1	ldf5b	WorldRaid_underpass_0023 == 1
1	lc1	WorldRaid_underpass_0024 == 1
1	ldf5a	WorldRaid_underpass_0027 == 1
1	ldf5a	WorldRaid_underpass_0028 == 1
1	ldf5a	WorldRaid_underpass_0029 == 1
1	ldf5a	WorldRaid_underpass_0030 == 1
1	dc1	WorldRaid_underpass_006 == 1
1	ldf5b	WorldRaid_underpass_112 == 1
1	GAb1_Sub	WorldRaid_underpass_113 == 1
1	GAb1_Sub	WorldRaid_underpass_114 == 1
1	LDF4_Advance	WorldRaid_underpass_94 == 1
1	IDLuna_siege	YELLOW_BOMB==1
1	df6	[SAVE]df6_v01 == 1
1	df6	[SAVE]df6_v02 == 1
1	df6	[SAVE]df6_v03 == 1
1	df6	[SAVE]df6_v04 == 1
1	ab1	[SAVE]link_weapon_da == 2
1	ab1	[SAVE]link_weapon_da == 3
1	ab1	[SAVE]link_weapon_da == 4
1	ab1	[SAVE]link_weapon_li == 2
1	ab1	[SAVE]link_weapon_li == 3
1	ab1	[SAVE]link_weapon_li == 4
1	iddf2a_adma	adma_t_boss == 3
1	iddf2a_adma	adma_t_boss == 4
1	iddf2a_adma	adma_t_boss == 5
1	iddf2a_adma	adma_t_boss == 6
1	iddf2a_adma	adma_t_boss == 7
1	IDRaksha_solo	bomb_box_spawn == 1
1	idldf5re_solo	boss2die == 1
1	IDEternity_03	boss_01 == 1
1	LDF4_Advance	boss_1 == 1
1	LDF4_Advance	boss_1 == 2
1	LDF4_Advance	boss_1 == 3
1	LDF4_Advance	boss_1 == 4
1	LDF4_Advance	boss_2 == 1
1	LDF4_Advance	boss_2 == 2
1	LDF4_Advance	boss_2 == 3
1	LDF4_Advance	boss_2 == 4
1	LDF4_Advance	boss_3 == 1
1	LDF4_Advance	boss_3 == 2
1	LDF4_Advance	boss_3 == 3
1	LDF4_Advance	boss_3 == 4
1	LDF4_Advance	boss_4 == 1
1	LDF4_Advance	boss_4 == 2
1	LDF4_Advance	boss_4 == 3
1	LDF4_Advance	boss_4 == 4
1	LDF4_Advance	boss_5 == 1
1	LDF4_Advance	boss_5 == 2
1	LDF4_Advance	boss_5 == 3
1	LDF4_Advance	boss_5 == 4
1	LDF4_Advance	boss_6 == 1
1	LDF4_Advance	boss_6 == 2
1	LDF4_Advance	boss_6 == 3
1	LDF4_Advance	boss_6 == 4
1	LDF4_Advance	boss_7 == 1
1	LDF4_Advance	boss_7 == 2
1	LDF4_Advance	boss_7 == 3
1	LDF4_Advance	boss_7 == 4
1	LDF4_Advance	boss_8 == 1
1	LDF4_Advance	boss_8 == 2
1	LDF4_Advance	boss_8 == 3
1	LDF4_Advance	boss_8 == 4
1	IDAbRe_Core_03	boss_area_01 == 1
1	IDAbRe_Core_03	boss_area_02 == 1
1	IDAbRe_Core_03	boss_area_03 == 1
1	IDAbRe_Core_03	boss_area_04 == 1
1	IDAb1_Ere	boss_brother == 4
1	IDLegion	boss_on == 1
1	IDLegion	boss_on == 10
1	IDLegion	boss_on == 2
1	IDLegion	boss_on == 3
1	IDLegion	boss_on == 4
1	IDLegion	boss_on == 5
1	IDLegion	boss_on == 6
1	IDLegion	boss_on == 7
1	IDLegion	boss_on == 8
1	IDLegion	boss_on == 9
1	IDAb1_Ere	boss_po1 == 1
1	IDAb1_Ere	boss_po2 == 1
1	IDAb1_Ere	boss_po3 == 1
1	IDAb1_Ere	boss_po4 == 1
1	IDAb1_Ere	boss_po5 == 1
1	IDAb1_Ere	boss_po6 == 1
1	IDAb1_Ere	boss_storm == 1
1	IDEternity_03	bossrise == 1
1	idruneweapon	cBossFlag == 4
1	idruneweapon	cBossFlag >= 4
1	idruneweapon	cProtection01 >= 3
1	idruneweapon	cProtection02 >= 3
1	idruneweapon	cProtection03 >= 3
1	idruneweapon	cProtection04 >= 3
1	idruneweapon	cSetCannonA==1
1	idruneweapon	cSetCannonB==1
1	idruneweapon	cSetFastCharge==1
1	idruneweapon	cSetIdPortal==1
1	idldf5b_td	castle_gate_01_Bomb == 1
1	idldf5b_td	castle_gate_02_Bomb == 1
1	IDEvent_Solo	chase_on == 4
1	IDEvent_Solo	chase_on == 5
1	IDF6_LF1	con_Croban_tele == 1
1	IDEvent_Solo	con_bakaki_die ==1
1	IDF6_LF1	con_barri_wall01 == 1
1	IDF6_LF1	con_barri_wall04 == 1
1	IDF6_LF1	con_barri_wall07 == 1
1	IDF6_LF1	con_barri_wall09 == 1
1	IDF6_LF1	con_dispel_a01 == 1
1	IDF6_LF1	con_dispel_a02 == 1
1	IDF6_LF1	con_dispel_b01 == 1
1	IDF6_LF1	con_dispel_b02 ==1
1	IDF6_LF1	con_dispel_c01 == 1
1	IDF6_LF1	con_dispel_d01 == 1
1	IDF6_LF1	con_siege_poly_01_d == 1
1	IDF6_LF1	con_siege_poly_01_l == 1
1	IDF6_LF1	con_siege_poly_02_d == 1
1	IDF6_LF1	con_siege_poly_02_l == 1
1	IDF6_LF1	con_siege_poly_03_d == 1
1	IDF6_LF1	con_siege_poly_03_l == 1
1	IDF6_LF1	con_start_all == 1
1	IDF6_LF1	con_tele_01 == 1
1	IDF6_LF1	con_tele_02 == 1
1	IDF6_LF1	con_tele_03 == 1
1	IDF6_LF1	con_tele_04 == 1
1	IDF6_LF1	con_tele_race_D_01 == 1
1	IDF6_LF1	con_tele_race_D_02 == 1
1	IDF6_LF1	con_tele_race_D_03 == 1
1	IDF6_LF1	con_tele_race_D_04 == 1
1	IDF6_LF1	con_tele_race_L_01 == 1
1	IDF6_LF1	con_tele_race_L_02 == 1
1	IDF6_LF1	con_tele_race_L_03 == 1
1	IDF6_LF1	con_tele_race_L_04 == 1
1	IDEvent_Solo	con_time_attack == 1
1	test_mrt_idzone	condition_5 == 3
1	ab1	crotan01==2
1	ab1	crotan01==3
1	IDEternity_War	da_flag == 2
1	IDEternity_War	da_flag == 3
1	IDEternity_War	da_flag == 4
1	IDEternity_War	da_flag == 5
1	IDEternity_War	da_flag == 6
1	idlf1	dark == 1
1	idldf5re_solo	dark_01 == 1
1	idcatacombs	debufflich >= 12
1	idcatacombs	debufflich >= 24
1	idcatacombs	debufflich >= 36
1	df6	df6_c_mission == 1
1	df6	df6_event_g1_quest == 1
1	df6	df6_event_g1_quest == 2
1	df6	df6_event_middle_1 == 1
1	df6	df6_event_middle_2 == 1
1	df6	df6_event_middle_3 == 1
1	df6	df6_event_tel != 1
1	df6	df6_i_mission == 1
1	df6	df6_invasion_ctrl == 1
1	ab1	dkisas01==2
1	ab1	dkisas01==3
1	IDAbRe_Core_03	doll_art == 1
1	IDAbRe_Core_03	doll_time == 1
1	IDInfinity	door_close == 1
1	df6	dynamic_flying_zone_df == 1
1	iddramata_01	egg_die >= 15
1	iddramata_01	egg_die >= 20
1	IDEternity_03	energy_a == 2
1	IDEternity_03	energy_b == 2
1	IDEternity_03	energy_c == 2
1	IDEternity_03	energy_d == 2
1	IDEternity_03	event == 4
1	df6	f6_event_b == 1
1	df6	f6_event_b2 == 1
1	df6	f6_event_c == 1
1	df6	f6_event_d == 1
1	df6	f6_event_e == 1
1	df6	f6_event_f == 1
1	df6	f6_event_f2 == 1
1	df6	f6_event_g == 1
1	df6	f6_event_h == 1
1	df6	f6_event_i == 1
1	df6	f6_invasion_1_1_da == 1
1	df6	f6_invasion_1_1_li == 1
1	df6	f6_invasion_1_2_da == 1
1	df6	f6_invasion_1_2_li == 1
1	df6	f6_invasion_1_3_da == 1
1	df6	f6_invasion_1_3_li == 1
1	df6	f6_invasion_2_1_da == 1
1	df6	f6_invasion_2_1_li == 1
1	df6	f6_invasion_2_2_da == 1
1	df6	f6_invasion_2_2_li == 1
1	df6	f6_invasion_2_3_da == 1
1	df6	f6_invasion_2_3_li == 1
